145469	19.3	2.1	3.3	0.4	82.1	0.9	186.2	1.7	12.4	339.6	508.7	28.1
67147	23.6	2.6	3.7	0.5	199.6	1.3	1459.4	1.1	9.8	105.9	285.2	22.8
278551	138.9	11.4	45.0	6.8	1302.2	308.8	566.5	4.6	33.7	3141.3	8480.5	78.1
116132	49.0	5.9	8.8	1.0	1489.1	1048.0	662.7	5.1	830.9	490.9	519.8	755.4
100389	91.9	5.4	15.9	1.7	808.1	5.9	3086.7	43.5	549.1	31.4	114.2	4929.6
232247	134.3	11.1	20.0	2.8	897.6	70.0	982.0	10.5	96.4	462.8	692.5	478.8
116162	82.5	5.8	11.0	1.4	287.5	4.7	267.8	7.7	35.3	131.5	199.8	1028.7
150661	157.7	9.6	26.9	2.9	1252.1	25.7	37.9	1.7	5.6	195.3	875.4	78.5
214155	24.9	5.0	1.5	0.2	777.0	5.8	175.5	3.4	18.2	1024.6	2548.9	38.0
592774	124.6	15.7	17.6	1.9	1578.9	63.3	3608.5	98.0	147.8	5400.4	12318.3	804.5
420134	81.8	11.5	9.2	1.1	981.3	23.7	568.4	8.3	281.2	10008.9	21660.5	218.1
243265	95.3	11.0	18.9	3.0	785.2	7.0	3026.1	9.6	777.7	5744.0	6965.2	7166.1
316178	67.9	9.5	9.5	1.3	455.0	16.7	5104.5	55.0	422.1	2906.8	15327.6	1504.5
194432	76.8	9.3	9.5	1.4	706.9	76.8	9401.6	1537.1	2791.8	17352.9	22669.2	10851.6
443331	198.2	17.3	56.0	6.5	725.7	48.6	1096.6	48.4	1097.6	754.1	13959.0	2177.7
378785	143.7	15.4	41.5	4.9	1266.5	160.1	7140.8	27.3	2781.3	1606.9	37379.5	1810.7
293064	110.5	13.1	19.8	2.5	1144.2	22.8	4166.8	223.3	846.6	16645.4	17456.8	11961.7
278811	130.5	16.5	23.1	2.8	880.4	104.5	42466.5	279.6	14518.2	3336.0	34606.4	55704.9
785587	188.4	23.1	12.5	2.1	837.1	13.2	11512.2	66.1	1147.7	27986.6	75254.3	2287.7
222439	79.3	8.4	11.6	1.4	563.8	64.5	15639.6	81.1	2498.1	4300.4	4666.5	9070.5
35725	20.0	2.3	3.9	0.6	4.6	0.1	32.5	0.4	6.2	0.1	137.6	28.8
131450	41.7	5.5	5.5	0.7	522.8	35.0	188.0	3.6	12.2	304.2	740.6	1418.3
279852	130.2	14.4	23.0	2.7	552.7	55.6	1760.6	71.2	183.3	542.2	1809.1	3596.2
77927	34.2	4.0	4.4	0.5	483.8	1.0	536.7	40.1	123.6	202.1	268.8	619.8
147523	55.5	5.9	8.1	0.9	494.4	3.9	27946.6	56.7	3343.6	46.8	134.7	15580.8
4635	2.7	0.3	0.5	0.1	0.4	0.0 	0.2	0.0 	0.1	0.0	1.0	2721.1
121815	55.8	6.3	10.2	1.0	851.5	199.2	4241.9	32.7	965.1	262.8	1655.1	965.6
59232	39.7	4.3	5.2	0.5	333.7	11.1	6884.8	72.5	1424.9	240.2	4672.3	5735.6
21292	10.3	1.0	0.8	0.1	321.2	1.7	1120.0	11.0	148.0	1018.3	1033.3	2067.8
39432	23.4	1.8	3.1	0.3	146.2	9.5	110.8	4.5	29.4	113.4	452.1	212.9
83329	67.3	4.7	17.1	1.4	280.6	41.0	1263.8	23.6	760.9	1699.5	5773.5	2673.0
